Context_id,Story,Question,Question_Type,Answer,Candidate_Answers,Steps_of_Reasoning,Is_Commonsense_Question
images/01/1029.jpg,"a man in white shirt , black jacket , grey pants and black shoes is sitting on a wooden chair and talking on the phone . on the right a wooden bed with white bedcovers . on the left ( before the man ) a wooden desk and a vase with flowers . there is a black brief-case in front of the chair , and there is also a picture hanging on the wall above the bed .",Are the grey thing and black shoes touching?,YN,No,"Yes, No",1,True
images/01/1029.jpg,"a man in white shirt , black jacket , grey pants and black shoes is sitting on a wooden chair and talking on the phone . on the right a wooden bed with white bedcovers . on the left ( before the man ) a wooden desk and a vase with flowers . there is a black brief-case in front of the chair , and there is also a picture hanging on the wall above the bed .",Is the man touching the chair?,YN,Yes,"Yes, No",1,True
images/01/1029.jpg,"a man in white shirt , black jacket , grey pants and black shoes is sitting on a wooden chair and talking on the phone . on the right a wooden bed with white bedcovers . on the left ( before the man ) a wooden desk and a vase with flowers . there is a black brief-case in front of the chair , and there is also a picture hanging on the wall above the bed .",Is the man touching the phone?,YN,Yes,"Yes, No",1,True
images/01/1029.jpg,"a man in white shirt , black jacket , grey pants and black shoes is sitting on a wooden chair and talking on the phone . on the right a wooden bed with white bedcovers . on the left ( before the man ) a wooden desk and a vase with flowers . there is a black brief-case in front of the chair , and there is also a picture hanging on the wall above the bed .",Is the bedcovers below the bed?,YN,No,"Yes, No",1,True
images/01/1029.jpg,"a man in white shirt , black jacket , grey pants and black shoes is sitting on a wooden chair and talking on the phone . on the right a wooden bed with white bedcovers . on the left ( before the man ) a wooden desk and a vase with flowers . there is a black brief-case in front of the chair , and there is also a picture hanging on the wall above the bed .",Is the vase above the desk?,YN,Yes,"Yes, No",2,True
images/01/1029.jpg,"a man in white shirt , black jacket , grey pants and black shoes is sitting on a wooden chair and talking on the phone . on the right a wooden bed with white bedcovers . on the left ( before the man ) a wooden desk and a vase with flowers . there is a black brief-case in front of the chair , and there is also a picture hanging on the wall above the bed .",Is the vase touching the desk?,YN,Yes,"Yes, No",2,True
images/01/1030.jpg,a blue bus is parking in front of the entrance of the Hotel Galeria . a blue bus is parking in front of the entrance of the Hotel Galeria. There are stairs at the entrance . a blue bus is parking in front of the entrance of the Hotel Galeria. There are stairs at the entrance. there are flags and a lamp at each side of the entrance .,Is the bud behind the hotel?,YN,No,"Yes, No",1,True
images/01/1030.jpg,a blue bus is parking in front of the entrance of the Hotel Galeria . a blue bus is parking in front of the entrance of the Hotel Galeria. There are stairs at the entrance . a blue bus is parking in front of the entrance of the Hotel Galeria. There are stairs at the entrance. there are flags and a lamp at each side of the entrance .,Is a flag to the left of the stairs,YN,Yes,"Yes, No",2,True
images/01/1033.jpg,an inner courtyard with a fountain and flower pots in the centre . several arches surround the courtyard on two levels in front of the red building with a blue entrance . several arches surround the courtyard on two levels in front of the red building with a blue entrance. More flower pots below the arches .,Is the blue thing inside the red thing?,YN,No,"Yes, No",2,True
images/01/1037.jpg,"interior view of a room with two single beds with a yellow and red chequered bedcover and a night table in between the two beds . on the right a wooden commode and a red chair . a window at the back , with the curtains closed .",Is the bed and bedcover touching?,YN,Yes,"Yes, No",1,True
images/01/1037.jpg,"interior view of a room with two single beds with a yellow and red chequered bedcover and a night table in between the two beds . on the right a wooden commode and a red chair . a window at the back , with the curtains closed .",Is the red thing above the commode?,YN,No,"Yes, No",1,True
images/01/1039.jpg,inside photograph of a room with a red carpet . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left. A bed to the right . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left. A bed to the right. Two red armchairs with a round table on the left at the back . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left. A bed to the right. Two red armchairs with a round table on the left at the back. Further curtains and a standard lamp .,Is the table to the right of the commode?,YN,Yes,"Yes, No",2,True
images/01/1039.jpg,inside photograph of a room with a red carpet . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left. A bed to the right . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left. A bed to the right. Two red armchairs with a round table on the left at the back . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left. A bed to the right. Two red armchairs with a round table on the left at the back. Further curtains and a standard lamp .,Is the carpet above the commode?,YN,No,"Yes, No",2,True
images/01/1039.jpg,inside photograph of a room with a red carpet . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left. A bed to the right . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left. A bed to the right. Two red armchairs with a round table on the left at the back . inside photograph of a room with a red carpet. There is a wooden table and a wooden commode to the left. A bed to the right. Two red armchairs with a round table on the left at the back. Further curtains and a standard lamp .,Is the arechairs above the carpet?,YN,Yes,"Yes, No",2,True
images/01/1040.jpg,arched entrance to a hotel with a revolving glass door and a well exposed flower pot on each side of the entrance .,Is the Pot above the hotel?,YN,No,"Yes, No",3,True
images/01/1041.jpg,"a large , brown , 18 story building with two palm trees , lamps and flags in front . a large , brown , 18 story building with two palm trees , lamps and flags in front. blue sky in the background .",Is the sky above the bulding,YN,Yes,"Yes, No",3,True
images/01/1049.jpg,"exterior view of a light brown house , with stairs rising to the entrance of the second floor on the left , a tower with two small windows in the centre . there is an arch below the stairs leading to the entrance of the first floor . Exterior view of a light brown house , with stairs rising to the entrance of the second floor on the left , a tower with two small windows in the centre . There is an arch below the stairs leading to the entrance of the first floor. attached houses on the right . attached houses on the right. blue sky in the background .",Is the tower inside the house?,YN,No,"Yes, No",1,True
images/01/1049.jpg,"exterior view of a light brown house , with stairs rising to the entrance of the second floor on the left , a tower with two small windows in the centre . there is an arch below the stairs leading to the entrance of the first floor . Exterior view of a light brown house , with stairs rising to the entrance of the second floor on the left , a tower with two small windows in the centre . There is an arch below the stairs leading to the entrance of the first floor. attached houses on the right . attached houses on the right. blue sky in the background .",Is the arch above the entrance?,YN,No,"Yes, No",1,True
